"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0042100","B cell proliferation","19/2331","71/17913",0.00143514437770305,0.0229857091363635,0.0201109047664967,"CD79A/MZB1/CD74/IKZF3/PTPRC/NCKAP1L/FCGR2B/CD40/IL10/TYROBP/GPR183/TLR9/IL2/VAV3/CTLA4/CASP3/CD300A/CD22/HSPD1",19
"BP","GO:0034612","response to tumor necrosis factor","55/2331","284/17913",0.00150629870608057,0.0240075236271262,0.0210049217311613,"TNFRSF17/TNFSF9/LTA/BIRC3/STAT1/CD27/TNFRSF18/HIST1H2BJ/CASP1/PTPN2/TDGF1/CXCL16/PSMB9/MAP3K14/TNFAIP3/CD40/TNFSF8/NUB1/ZC3H12A/RFFL/EDAR/TNFRSF9/PSMB8/TRAF1/OTULIN/CEBPA/TNFRSF11A/TNFSF14/HSPA1A/TNFRSF13B/CCL2/MAP3K5/ILK/GBP2/TRAF3/HMHB1/COMMD7/PSMB10/COL1A1/CASP3/PSME1/TRAF2/ICAM1/TNFRSF1B/CARD16/PSMA8/THBS1/MIR142/GSS/SIRT1/HSPA1B/SMPD3/GCH1/RELA/LCN2",55
"BP","GO:0006911","phagocytosis, engulfment","13/2331","41/17913",0.00151116241358395,0.0240075236271262,0.0210049217311613,"NCKAP1L/ITGB2/ELMO1/MARCO/FCGR2B/STAP1/ARHGAP25/FCER1G/CD300A/ITGAM/THBS1/AIF1/BIN2",13
"BP","GO:2000404","regulation of T cell migration","13/2331","41/17913",0.00151116241358395,0.0240075236271262,0.0210049217311613,"CXCL10/ADAM8/XCL1/ITGA4/SPN/CXCL13/CCR2/DOCK8/TNFSF14/WNT5A/CD200R1/AIRE/AIF1",13
"BP","GO:0072511","divalent inorganic cation transport","82/2331","458/17913",0.00153018481798689,0.0242348966927652,0.0212038574282244,"CXCL10/FASLG/RRAD/CASR/P2RX1/PTPRC/CXCL9/CACNA1D/LCK/ADRA2A/CD84/CCR5/NTSR1/TRPA1/PIK3CG/CXCR4/CXCL11/XCL1/WNK3/CACNA2D2/ITPR2/CACNG2/SEMG1/BDKRB1/STAC3/ASIC1/IL1RAPL1/CACNB3/CLCA3P/TLR9/SARAF/DYSF/CD33/TRPV4/TCN1/CCL2/PANX1/LILRB1/CACNA1I/CASQ1/GJC2/TPCN1/GRIN2D/SLC41A2/VDR/LYN/EPPIN/CX3CL1/SLC3A2/ITPR1/HSPA2/CACNG1/CATSPER2/PKD2L1/MYLK/ATP2C1/ICAM1/RGS9/ATP2A1/ANK2/CATSPER3/LILRB2/RASA3/NIPAL1/PLCZ1/JPH1/PKD2L2/SLC24A1/CALCR/HOXA3/TRPM4/RAMP1/DRD2/RGN/EPO/CCR1/IBTK/CACNA1F/APLNR/OPRD1/NOS3/MCUB",82
"BP","GO:0002687","positive regulation of leukocyte migration","28/2331","121/17913",0.00153758189464734,0.0242348966927652,0.0212038574282244,"CXCL10/CD74/NCKAP1L/TNFRSF18/ADAM8/XCL1/ITGA4/SPN/CXCL13/CCR2/THBS4/ELANE/BDKRB1/DOCK8/DYSF/TNFSF14/TRPV4/RAC2/WNT5A/ICAM1/C5AR1/TACR1/PTAFR/THBS1/AIF1/CCR1/MDK/IL12A",28
"BP","GO:0002693","positive regulation of cellular extravasation","7/2331","15/17913",0.00154940390881308,0.0242348966927652,0.0212038574282244,"ADAM8/ITGA4/CCR2/ELANE/ICAM1/PTAFR/MDK",7
"BP","GO:0002716","negative regulation of natural killer cell mediated immunity","7/2331","15/17913",0.00154940390881308,0.0242348966927652,0.0212038574282244,"SERPINB4/HLA-F/HAVCR2/CD96/HLA-E/HLA-G/LILRB1",7
"BP","GO:0046629","gamma-delta T cell activation","7/2331","15/17913",0.00154940390881308,0.0242348966927652,0.0212038574282244,"MICB/NOD2/PTPRC/NCKAP1L/JAML/LILRB1/STAT5B",7
"BP","GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","17/2331","61/17913",0.00155014524146123,0.0242348966927652,0.0212038574282244,"NOD2/BIRC3/PTPN22/IRAK2/TNFAIP3/DHX58/NLRX1/OTULIN/HSPA1A/RIPK2/IFIH1/TIFA/DDX60/LSM14A/HSPA1B/UBB/RELA",17
"BP","GO:0010951","negative regulation of endopeptidase activity","43/2331","210/17913",0.00156068928773696,0.024335192227306,0.0212916090799871,"CD27/CST7/A2ML1/LAMP3/PAX2/CR1/SIAH2/SERPINB13/BST2/TNFAIP8/CPAMD8/PLAUR/PAPLN/RFFL/SERPINB6/TIMP1/CDKN2D/A2M/SERPINB3/TNFSF14/WFDC6/WFDC1/WFIKKN2/WFDC2/POR/SFRP2/EPPIN/ITIH2/WNT9A/PCSK1N/SPINK6/WFIKKN1/RENBP/CARD16/TRIAP1/SMR3A/CRB2/C4B/THBS1/CRIM1/NAIP/VTN/SMR3B",43
"BP","GO:0071354","cellular response to interleukin-6","14/2331","46/17913",0.00157303798951121,0.0244630235097073,0.0214034526055143,"STAT1/SOCS3/JAK1/GFI1/PTPN2/SPI1/PTPRT/TDGF1/IL6ST/SELPLG/CEBPA/ICAM1/SBNO2/RELA",14
"BP","GO:0051348","negative regulation of transferase activity","53/2331","272/17913",0.00157755956475608,0.0244687791438746,0.0214084883870915,"RHOH/LAX1/PTPRC/PTPN22/SOCS3/IL1B/WARS/PTPN2/RGS2/DUSP4/PTPRT/HMGCR/TNFAIP3/DTX3L/RUBCN/CDKN2D/SERPINB3/MAD2L2/CEBPA/FBXO5/CDKN2C/ILK/MYCNOS/SFRP2/PLK1/LYN/GSK3A/RPTOR/FOXA2/NUP62/CASP3/NR2F2/TFAP4/TAF7/EPHB2/BMP4/YWHAG/CD300A/CSK/DUSP1/GCKR/PINX1/CHORDC1/GADD45A/SMAD7/NCK1/SIRT1/RGN/ADAR/IBTK/SOCS5/PRKAR1B/CBLC",53
"BP","GO:0070228","regulation of lymphocyte apoptotic process","15/2331","51/17913",0.00159441840654835,0.0246007908067957,0.0215239894562699,"CD74/CD27/ADAM8/JAK3/CD274/PDCD1/CD3G/DOCK8/IL10/BCL10/IL2/WNT5A/BMP4/NOC2L/IDO1",15
"BP","GO:0150077","regulation of neuroinflammatory response","15/2331","51/17913",0.00159441840654835,0.0246007908067957,0.0215239894562699,"PTPRC/ITGB2/CST7/IL1B/STAP1/MMP3/CX3CL1/C1QA/CD200R1/C5AR1/MMP8/IL33/ITGAM/TNFRSF1B/MIR142",15
"BP","GO:0002710","negative regulation of T cell mediated immunity","8/2331","19/17913",0.00161708524979979,0.0247561050969349,0.021659878711604,"PTPRC/TBX21/XCL1/FCGR2B/HLA-F/HLA-G/LILRB1/SMAD7",8
"BP","GO:0045061","thymic T cell selection","8/2331","19/17913",0.00161708524979979,0.0247561050969349,0.021659878711604,"DOCK2/CD74/PTPRC/CD3E/CD28/CD3D/PTPN2/ZAP70",8
"BP","GO:0061081","positive regulation of myeloid leukocyte cytokine production involved in immune response","8/2331","19/17913",0.00161708524979979,0.0247561050969349,0.021659878711604,"CD74/SEMA7A/FCER1G/HLA-G/LILRB1/BCL10/DDX1/WNT5A",8
"BP","GO:0002758","innate immune response-activating signal transduction","57/2331","298/17913",0.00168496031562432,0.0257283836795072,0.0225105551847384,"IRF4/MUC16/IRF1/CD300LF/NOD2/BIRC3/PGLYRP1/PTPN22/ITGB2/CTSS/MARCO/GFI1/RELB/TNIP3/MUC21/KLRK1/IRAK2/PSMB9/HAVCR2/RFTN1/TLR7/TNFAIP3/TICAM2/HCK/DHX58/NLRX1/PSMB8/TLR9/RSAD2/OTULIN/HSPA1A/FCER1G/RIPK2/BCL10/TRAF3/IFIH1/LYN/MFHAS1/UBE2D1/PSMB10/PSME1/CLEC4A/CD300A/IRAK4/ITGAM/MUC20/UBE2D3/TIFA/CARD9/PSMA8/CTSK/DDX60/LSM14A/HSPA1B/HSPD1/UBB/RELA",57
"BP","GO:0032677","regulation of interleukin-8 production","19/2331","72/17913",0.00171586164156094,0.0260651765859799,0.0228052256701223,"NOD2/PTPRC/CD244/PTPN22/IL1B/PRKD2/CD2/ELANE/BPI/TLR7/SSC5D/IL10/TLR9/CD33/HSPA1A/BCL10/BCL3/WNT5A/HSPA1B",19
"BP","GO:1990266","neutrophil migration","19/2331","72/17913",0.00171586164156094,0.0260651765859799,0.0228052256701223,"CD74/NCKAP1L/ITGB2/ADAM8/PIK3CG/XCL1/THBS4/JAML/DYSF/RAC2/VAV1/VAV3/C5AR1/IRAK4/SAA1/GBF1/SLAMF8/MDK/PRTN3",19
"BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway","33/2331","151/17913",0.00173732758824428,0.0263234159514443,0.0230311672434278,"FASLG/SCG2/PTPRC/PMAIP1/IL1B/SP100/G0S2/SIAH2/TNFAIP3/RFFL/HMGB2/TRAF1/HSPA1A/STK4/TNFRSF10A/BCL10/BID/INHBA/SFRP2/CX3CL1/GCLC/TCF7L2/HMOX1/TRAF2/ICAM1/BMP4/LMNA/THBS1/HSPA1B/AGTR2/FAIM2/NOS3/RELA",33
"BP","GO:0002688","regulation of leukocyte chemotaxis","25/2331","105/17913",0.00176054076288151,0.0266067365549324,0.0232790531642551,"CXCL10/CD74/NCKAP1L/GREM1/XCL1/CXCL13/KLRK1/CCR2/STAP1/THBS4/DYSF/TNFSF14/TRPV4/CCL2/RAC2/LYN/WNT5A/DUSP1/C5AR1/SLAMF8/THBS1/AIF1/CCR1/MDK/IL12A",25
"BP","GO:0070838","divalent metal ion transport","81/2331","454/17913",0.00180123955588347,0.0271275175677889,0.0237347005098133,"CXCL10/FASLG/RRAD/CASR/P2RX1/PTPRC/CXCL9/CACNA1D/LCK/ADRA2A/CD84/CCR5/NTSR1/TRPA1/PIK3CG/CXCR4/CXCL11/XCL1/WNK3/CACNA2D2/ITPR2/CACNG2/SEMG1/BDKRB1/STAC3/ASIC1/IL1RAPL1/CACNB3/CLCA3P/TLR9/SARAF/DYSF/CD33/TRPV4/CCL2/PANX1/LILRB1/CACNA1I/CASQ1/GJC2/TPCN1/GRIN2D/SLC41A2/VDR/LYN/EPPIN/CX3CL1/SLC3A2/ITPR1/HSPA2/CACNG1/CATSPER2/PKD2L1/MYLK/ATP2C1/ICAM1/RGS9/ATP2A1/ANK2/CATSPER3/LILRB2/RASA3/NIPAL1/PLCZ1/JPH1/PKD2L2/SLC24A1/CALCR/HOXA3/TRPM4/RAMP1/DRD2/RGN/EPO/CCR1/IBTK/CACNA1F/APLNR/OPRD1/NOS3/MCUB",81
"BP","GO:0070227","lymphocyte apoptotic process","18/2331","67/17913",0.00180420544393845,0.0271275175677889,0.0237347005098133,"FASLG/CD74/CD27/ADAM8/JAK3/CD274/PDCD1/CD3G/DOCK8/IL10/BCL10/IL2/TRAF3IP2/WNT5A/BMP4/NOC2L/DFFA/IDO1",18
"BP","GO:0002714","positive regulation of B cell mediated immunity","12/2331","37/17913",0.00182894272165132,0.0272906035478807,0.0238773894560155,"LTA/PTPRC/CD28/TBX21/XCL1/HLA-E/CD40/MAD2L2/FCER1G/PAXIP1/IL2/STAT6",12
"BP","GO:0002891","positive regulation of immunoglobulin mediated immune response","12/2331","37/17913",0.00182894272165132,0.0272906035478807,0.0238773894560155,"LTA/PTPRC/CD28/TBX21/XCL1/HLA-E/CD40/MAD2L2/FCER1G/PAXIP1/IL2/STAT6",12
"BP","GO:0050691","regulation of defense response to virus by host","12/2331","37/17913",0.00182894272165132,0.0272906035478807,0.0238773894560155,"MICB/STAT1/PARP9/IL1B/TNFAIP3/DTX3L/ZC3H12A/APOBEC3G/LILRB1/TRAF3IP2/IL27/IFNLR1",12
"BP","GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","20/2331","78/17913",0.00191768145432784,0.0280985085130697,0.0245842503894288,"TAP1/IFI30/TAP2/HLA-B/HLA-F/PSMB9/SNAP23/B2M/HLA-E/HLA-A/PSMB8/HLA-G/TAPBP/NCF1/HLA-C/NCF2/PSMB10/PSME1/CLEC4A/PSMA8",20
"BP","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","24/2331","100/17913",0.00191962496033009,0.0280985085130697,0.0245842503894288,"HLA-DOB/IFI30/CD74/HLA-DRB1/AP1S2/HLA-DPA1/HLA-DQB2/HLA-DRA/HLA-DPB1/CTSS/HLA-DQA1/LAG3/FCGR2B/HLA-DMA/AP1S3/CTSE/HLA-DQB1/RACGAP1/HLA-DOA/DYNC1I1/HLA-DQA2/KIF3A/HLA-DMB/HLA-DRB5",24
"BP","GO:0097530","granulocyte migration","24/2331","100/17913",0.00191962496033009,0.0280985085130697,0.0245842503894288,"SCG2/CD74/NCKAP1L/ITGB2/ADAM8/PIK3CG/XCL1/THBS4/JAML/DYSF/TRPV4/RAC2/VAV1/VAV3/CD300A/C5AR1/IRAK4/SAA1/GBF1/SLAMF8/THBS1/PTGER4/MDK/PRTN3",24
"BP","GO:0032607","interferon-alpha production","10/2331","28/17913",0.001925992100319,0.0280985085130697,0.0245842503894288,"STAT1/HAVCR2/TLR7/NMI/IL10/TLR9/RIPK2/IFIH1/AZI2/HSPD1",10
"BP","GO:0034698","response to gonadotropin","10/2331","28/17913",0.001925992100319,0.0280985085130697,0.0245842503894288,"CCNA2/SLC5A5/LHCGR/INHBA/POR/GCLC/ICAM1/SRD5A1/EFNA5/TGFBR3",10
"BP","GO:0042533","tumor necrosis factor biosynthetic process","10/2331","28/17913",0.001925992100319,0.0280985085130697,0.0245842503894288,"SPN/CCR2/IL10/TYROBP/LILRB1/BCL3/CX3CR1/UBE2J1/CARD9/THBS1",10
"BP","GO:0042534","regulation of tumor necrosis factor biosynthetic process","10/2331","28/17913",0.001925992100319,0.0280985085130697,0.0245842503894288,"SPN/CCR2/IL10/TYROBP/LILRB1/BCL3/CX3CR1/UBE2J1/CARD9/THBS1",10
"BP","GO:0045577","regulation of B cell differentiation","10/2331","28/17913",0.001925992100319,0.0280985085130697,0.0245842503894288,"IKZF3/CD27/NCKAP1L/TLR9/ATP11C/INHBA/NFAM1/STAT5B/SLAMF8/XBP1",10
"BP","GO:0050869","negative regulation of B cell activation","10/2331","28/17913",0.001925992100319,0.0280985085130697,0.0245842503894288,"FCGR2B/SAMSN1/SLA2/TNFAIP3/IL10/TYROBP/INHBA/CTLA4/CASP3/CD300A",10
"BP","GO:0051090","regulation of DNA-binding transcription factor activity","77/2331","429/17913",0.00195001302921226,0.0283787081337705,0.024829405666305,"EOMES/NOD2/FOXA1/ITGB2/ADAM8/IL1B/ADGRF1/NLRC5/TRIM22/GREM1/XCL1/GFI1/PRKD2/SP100/ESR2/IRAK2/HAVCR2/NFKBIE/EIF2AK2/TNFAIP3/HCK/CD40/NFKB2/CLU/NTRK1/ZC3H12A/C14orf39/IL10/TRIM14/HCLS1/TLR9/FANCD2/MAD2L2/TRAF1/TRIM26/OTULIN/TNFRSF11A/HSPA1A/AMH/ABRA/RIPK2/PAXIP1/BCL10/IL18RAP/TRIM40/MAPK10/TAF1/TRAF3/NFAM1/NWD1/CX3CL1/TCF7L2/WNT5A/FOXA2/COMMD7/HMOX1/TRAF2/ICAM1/CX3CR1/CARM1/IL18R1/CRTC2/CARD16/PRMT2/SMAD7/PARP10/SIRT1/HSPA1B/TRIM21/UBB/EZH2/MXI1/CYTL1/OPRD1/IL1RAP/RELA/PRKCZ",77
"BP","GO:0032479","regulation of type I interferon production","28/2331","123/17913",0.00199314627240496,0.0289349855407755,0.0253161099002123,"IRF1/STAT1/PTPN22/NLRC5/RELB/DTX4/UBE2L6/HAVCR2/TLR7/ZBP1/TNFAIP3/NFKB2/POLR3G/DHX58/NMI/IL10/NLRX1/HMGB2/TLR9/RIPK2/LILRB1/TRAF3/IFIH1/STAT6/TRIM21/HSPD1/NLRP4/RELA",28
"BP","GO:0097191","extrinsic apoptotic signaling pathway","43/2331","213/17913",0.00207685081385676,0.0300760655942795,0.0263144759784929,"FASLG/SCG2/DCC/PTPRC/CD27/PMAIP1/IL1B/SP100/G0S2/SIAH2/TNFAIP3/RFFL/HMGB2/TRAF1/HSPA1A/STK4/TNFRSF10A/BCL10/IL2/BID/DAXX/INHBA/SFRP2/CX3CL1/GSK3A/GCLC/TCF7L2/HMOX1/CASP3/TRAF2/ICAM1/BMP4/IL33/LMNA/TNFRSF1B/THBS1/HSPA1B/AGTR2/FAIM2/NOS3/RELA/IL12A/LCN2",43
"BP","GO:2001057","reactive nitrogen species metabolic process","21/2331","84/17913",0.00210212672298183,0.0303674875128796,0.026569449989391,"ITGB2/IL1B/KLRK1/ACP5/CLU/ZC3H12A/IL10/HSP90AB1/SLC7A2/MARC1/HSP90AA1/HBB/POR/ICAM1/MMP8/CX3CR1/AIF1/RGN/AGTR2/GCH1/NOS3",21
"BP","GO:0060759","regulation of response to cytokine stimulus","38/2331","183/17913",0.0021839876081829,0.0309998390670707,0.0271227138373689,"CD300LF/BIRC3/CD74/PTPRC/STAT1/PARP9/SOCS3/JAK1/HIST1H2BJ/NLRC5/GFI1/CASP1/PALM3/PTPN2/TXK/STAP1/IRAK2/PARP14/IFNAR2/TNFAIP3/TICAM2/RFFL/HSP90AB1/TRAF1/OTULIN/HSPA1A/RIPK2/TSLP/IFIH1/WNT5A/RNF113A/TRAF2/CARD16/IFNGR1/LSM14A/CBFB/HSPA1B/ADAR",38
"BP","GO:0001914","regulation of T cell mediated cytotoxicity","9/2331","24/17913",0.00218718073951362,0.0309998390670707,0.0271227138373689,"PTPRC/XCL1/FCGR2B/HLA-F/B2M/HLA-E/HLA-G/LILRB1/IL12A",9
"BP","GO:0002407","dendritic cell chemotaxis","9/2331","24/17913",0.00218718073951362,0.0309998390670707,0.0271227138373689,"CCR5/PIK3CG/CXCR4/CCR2/GPR183/SLAMF8/TRPM4/CCR1/IL12A",9
"BP","GO:0046639","negative regulation of alpha-beta T cell differentiation","9/2331","24/17913",0.00218718073951362,0.0309998390670707,0.0271227138373689,"RUNX3/TBX21/JAK3/ZC3H12A/IL4R/IL2/SMAD7/CBFB/SOCS5",9
"BP","GO:0051048","negative regulation of secretion","45/2331","226/17913",0.00220571074247315,0.0309998390670707,0.0271227138373689,"CHGA/CD74/BMP8A/BTN2A2/ADRA2A/PTPN22/CD84/SYTL4/SYT4/IL1B/WNK3/FCGR2B/HLA-F/CCR2/STXBP5L/OSM/C1QTNF3/HMGCR/SSC5D/TNFAIP3/ASIC1/IL1RAPL1/ZC3H12A/VSNL1/IL10/RHBDF2/RSAD2/ABAT/HDAC9/CARTPT/LILRB1/INHBA/FOXF1/TIFAB/CX3CL1/HMOX1/CD200R1/CD300A/IL33/TNFRSF1B/CARD16/PTGER4/DRD2/AGTR2/CD22",45
"BP","GO:0002517","T cell tolerance induction","6/2331","12/17913",0.00220901466036134,0.0309998390670707,0.0271227138373689,"CD3E/ICOS/HLA-G/AIRE/LILRB2/IDO1",6
"BP","GO:0033004","negative regulation of mast cell activation","6/2331","12/17913",0.00220901466036134,0.0309998390670707,0.0271227138373689,"CD300LF/CD84/MILR1/FOXF1/HMOX1/CD300A",6
"BP","GO:0048302","regulation of isotype switching to IgG isotypes","6/2331","12/17913",0.00220901466036134,0.0309998390670707,0.0271227138373689,"PTPRC/CD28/TBX21/CD40/PAXIP1/IL2",6
"BP","GO:0048934","peripheral nervous system neuron differentiation","6/2331","12/17913",0.00220901466036134,0.0309998390670707,0.0271227138373689,"RUNX3/ISL2/HOXD10/NEFH/ETV1/HOXD9",6
"BP","GO:0048935","peripheral nervous system neuron development","6/2331","12/17913",0.00220901466036134,0.0309998390670707,0.0271227138373689,"RUNX3/ISL2/HOXD10/NEFH/ETV1/HOXD9",6
"BP","GO:0060081","membrane hyperpolarization","6/2331","12/17913",0.00220901466036134,0.0309998390670707,0.0271227138373689,"KCNQ3/CFTR/CACNG2/CACNB3/SLC26A3/PRKCZ",6
"BP","GO:1902563","regulation of neutrophil activation","6/2331","12/17913",0.00220901466036134,0.0309998390670707,0.0271227138373689,"ITGB2/FCGR2B/PRAM1/CD300A/ITGAM/PTAFR",6
"BP","GO:0030198","extracellular matrix organization","62/2331","334/17913",0.00229899411106096,0.0321859175548534,0.028160450431523,"ITGAD/ICAM5/ITGB2/ADAM8/CTSS/COL9A3/SPP1/GREM1/ITGA4/CAPNS2/MATN4/ITGAL/ELANE/MMP3/ITGB7/COL11A1/KIF9/NFKB2/TIMP1/LCP1/A2M/COL5A3/PDGFA/ITGA11/FAP/HAS3/NID2/TNC/ITGAX/MFAP5/BCL3/COL3A1/SCUBE3/MMP15/CCDC80/SFRP2/FOXF1/FOXF2/COMP/COL1A1/COL5A1/KLK7/ICAM1/ACAN/CPB2/ITGB1/HPN/MMP8/COL4A5/ITGAM/NPHS1/COL1A2/HTRA1/TNFRSF1B/BGN/THBS1/CTSK/SERPINB5/HAPLN1/SMPD3/VTN/COL4A4",62
"BP","GO:0046683","response to organophosphorus","29/2331","130/17913",0.00231612998241321,0.0323489813183494,0.0283031199397414,"P2RX1/STAT1/HCN1/PIK3CG/IL1B/VGF/CFTR/CNGA3/ITPR2/ALDH3A1/PTPRN/SLC5A5/AGXT/HCN4/PANX1/DMTN/TAF1/AREG/COL1A1/SLC26A3/SRD5A1/DUSP1/CARM1/PTAFR/TRPM4/HCN2/KCNE1/RELA/CITED1",29
"BP","GO:0002711","positive regulation of T cell mediated immunity","12/2331","38/17913",0.00236099220695483,0.0328200190278108,0.0287152453373181,"PTPRC/IL1B/XCL1/HLA-F/B2M/HLA-E/RSAD2/TRAF2/IL18R1/HSPD1/PRKCZ/IL12A",12
"BP","GO:0050856","regulation of T cell receptor signaling pathway","12/2331","38/17913",0.00236099220695483,0.0328200190278108,0.0287152453373181,"BTN2A2/LCK/PTPN22/TESPA1/PRKD2/PTPN2/TRAT1/BCL10/CD300A/LILRB4/CACNA1F/RELA",12
"BP","GO:0046677","response to antibiotic","61/2331","328/17913",0.00237193366722712,0.0328945341991451,0.0287804409554073,"ADH7/STAT1/CD27/CIITA/ACTC1/TRPA1/JAK1/CCR4/RGS2/TP53INP1/PAX2/CFTR/SPI1/ITPR2/HMGCR/TNFAIP3/CLU/ZC3H12A/HBA1/IL10/HP/USP46/HSP90AA1/ABAT/STK26/TNC/UNC79/IL18RAP/IL2/MAP3K5/DAXX/HBB/KPNA4/UROS/AREG/HMOX1/COL1A1/CASP3/GGH/ICAM1/HBA2/SRD5A1/DUSP1/TACR1/MYB/STAT6/RHOB/STK25/GOT2/PDE8A/NET1/SCGB1A1/MB/SIRT1/DRD2/EFNA5/PLA2G4A/EZH2/SMPD3/RELA/LCN2",61
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","38/2331","184/17913",0.00241464940561031,0.0331561456002063,0.029009332826498,"IL24/CD74/PTPRC/PARP9/CD3E/ADRA2A/TNFRSF18/SOCS3/NCAPG2/GREM1/LRRK1/TDGF1/STAP1/THBS4/IL6ST/OSM/PARP14/BDNF/CD40/HCLS1/IFNL1/RIPK2/NCF1/IL2/TSLP/EREG/SEMA4D/ABI1/LYN/AREG/FGF7/ICAM1/EPHA4/DOK7/EFNA5/EPO/VTN/IL12A",38
"BP","GO:0030183","B cell differentiation","26/2331","113/17913",0.00241543147523755,0.0331561456002063,0.029009332826498,"CD79A/IKZF3/PTPRC/CD27/NCKAP1L/JAK3/ITGA4/PTPN2/FCGR2B/NTRK1/DOCK10/IL10/GPR183/TLR9/FZD9/HDAC9/ATP11C/BCL3/INHBA/NFAM1/DNAJB9/DOCK11/ITGB1/STAT5B/SLAMF8/XBP1",26
"BP","GO:0018958","phenol-containing compound metabolic process","23/2331","96/17913",0.0024155399607698,0.0331561456002063,0.029009332826498,"ITGB2/CDH3/SLC5A5/ABAT/AOC2/WNT5A/HPN/DIO2/SRD5A1/ITGAM/OCA2/BTBD9/TYRP1/SULT1A3/DRD2/AGTR2/DDC/DIO1/SULT1A2/TPO/GCH1/HPRT1/CITED1",23
"BP","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","37/2331","178/17913",0.00243011426184847,0.0331561456002063,0.029009332826498,"CHGA/CXCL10/CASR/CXCL9/GALR2/CACNA1D/ADRA2A/NPY/MARCO/ADGRF1/CXCL11/RGS2/GPR65/RGS1/ADRB1/GNA13/PTGER1/CCL2/LHCGR/S1PR3/CORT/GSK3A/SLC9A3R1/PTHLH/MC4R/GPR176/APLP1/VIPR1/CALCR/PTGER4/RAMP1/DRD2/AGTR2/CCR1/MRAP2/CALCA/OPRD1",37
"BP","GO:0002295","T-helper cell lineage commitment","7/2331","16/17913",0.00244705180456222,0.0331561456002063,0.029009332826498,"IRF4/LY9/SLAMF6/TBX21/SPN/BATF/STAT6",7
"BP","GO:0010934","macrophage cytokine production","7/2331","16/17913",0.00244705180456222,0.0331561456002063,0.029009332826498,"CD74/SEMA7A/HLA-G/LILRB1/TGFB3/WNT5A/SIRT1",7
"BP","GO:0032695","negative regulation of interleukin-12 production","7/2331","16/17913",0.00244705180456222,0.0331561456002063,0.029009332826498,"TIGIT/SLAMF1/JAK3/ACP5/IL10/LILRB1/THBS1",7
"BP","GO:0045072","regulation of interferon-gamma biosynthetic process","7/2331","16/17913",0.00244705180456222,0.0331561456002063,0.029009332826498,"TLR7/EBI3/TLR9/LILRB1/INHBA/CD276/IL27",7
"BP","GO:0045623","negative regulation of T-helper cell differentiation","7/2331","16/17913",0.00244705180456222,0.0331561456002063,0.029009332826498,"TBX21/JAK3/ZC3H12A/IL4R/IL2/SMAD7/SOCS5",7
"BP","GO:0090083","regulation of inclusion body assembly","7/2331","16/17913",0.00244705180456222,0.0331561456002063,0.029009332826498,"DNAJB1/CLU/HSPA1A/HSPA2/DNAJB2/HSPA1B/CDC34",7
"BP","GO:0009636","response to toxic substance","87/2331","499/17913",0.00248861618431009,0.0336419811704671,0.0294344053281872,"KCNC1/ADH7/STAT1/CD27/GPX2/ACTC1/TRPA1/SOD2/HBE1/RGS2/TP53INP1/PAX2/SPI1/ITPR2/EIF2AK2/HBD/HMGCR/TNFAIP3/ASIC1/HBG2/NTRK1/ZC3H12A/HBA1/IL10/HP/MARC1/USP46/TTPA/HBG1/LYPD1/ABAT/RDH12/HDAC9/STK26/TNC/UNC79/ALOX5AP/IL18RAP/GJC2/IL2/MAP3K5/DAXX/HBB/KPNA4/LYN/MPO/AREG/DNMT3B/HMOX1/COL1A1/CASP3/GGH/ICAM1/HBA2/SRD5A1/RGS9/DUSP1/TACR1/MYB/STAT6/RHOB/STK25/SNN/GOT2/PDE8A/AKR7A3/NET1/HBQ1/MB/RDH11/SIRT1/DRD2/RGN/SLC18A2/DDC/EZH2/TXNRD3/SMPD3/TPO/GCH1/SRXN1/AQP10/HPRT1/OPRD1/NOS3/RELA/LCN2",87
"BP","GO:0033006","regulation of mast cell activation involved in immune response","10/2331","29/17913",0.00260106458644692,0.03508163540622,0.0306940031530856,"CD84/UNC13D/IL4R/FCER1G/RAC2/FOXF1/LYN/HMOX1/CD300A/FGR",10
"BP","GO:0045861","negative regulation of proteolysis","60/2331","324/17913",0.00283019461927351,0.0380848563607262,0.0333216136501344,"CD27/CST7/A2ML1/UMODL1/SERPINB4/LAMP3/PAX2/CR1/SIAH2/SERPINB13/BST2/TNFAIP8/CPAMD8/C4BPA/PLAUR/PAPLN/RFFL/IL10/SERPINB6/TIMP1/CDKN2D/A2M/HSP90AB1/SERPINB3/CHAC1/TNFSF14/WFDC6/WFDC1/WFIKKN2/GAS1/WFDC2/POR/SFRP2/TAF1/EPPIN/ITIH2/WNT9A/CPB2/PCSK1N/SPINK6/WFIKKN1/DERL3/UBE2J1/PBK/EPHA4/RENBP/CARD16/TRIAP1/SMR3A/CRB2/C4B/THBS1/CRIM1/NAIP/WAC/ROCK1/R3HDML/TRIM21/VTN/SMR3B",60
